curve_uid,fit_point_index,j_mA_cm2,eta_mV,source_point_indices,source_point_count
batch0/case10/figure_4__panel_b/curve_2,0,4.197530864197529,11.269276393831555,29,1
batch0/case10/figure_4__panel_b/curve_2,1,4.795821462488127,14.23487544483986,28,1
batch0/case10/figure_4__panel_b/curve_2,2,5.792972459639124,17.200474495848166,27,1
batch0/case10/figure_4__panel_b/curve_2,3,6.989553656220321,20.166073546856467,26,1
batch0/case10/figure_4__panel_b/curve_2,4,8.186134852801517,23.13167259786477,25,1
batch0/case10/figure_4__panel_b/curve_2,5,9.582146248812911,26.097271648873075,24,1
batch0/case10/figure_4__panel_b/curve_2,6,11.377018043684709,29.06287069988138,23,1
batch0/case10/figure_4__panel_b/curve_2,7,13.171889838556504,32.028469750889684,22,1
batch0/case10/figure_4__panel_b/curve_2,8,15.365622032288696,34.99406880189799,21,1
batch0/case10/figure_4__panel_b/curve_2,9,17.55935422602089,37.95966785290629,20,1
batch0/case10/figure_4__panel_b/curve_2,10,20.15194681861348,40.9252669039146,19,1
batch0/case10/figure_4__panel_b/curve_2,11,22.94396961063628,43.8908659549229,18,1
batch0/case10/figure_4__panel_b/curve_2,12,25.935422602089268,46.856465005931206,17,1
batch0/case10/figure_4__panel_b/curve_2,13,29.126305792972456,49.82206405693951,16,1
batch0/case10/figure_4__panel_b/curve_2,14,32.51661918328585,52.78766310794781,15,1
batch0/case10/figure_4__panel_b/curve_2,15,36.10636277302944,55.75326215895612,14,1
batch0/case10/figure_4__panel_b/curve_2,16,40.09496676163343,58.718861209964416,13,1
batch0/case10/figure_4__panel_b/curve_2,17,44.08357075023741,61.68446026097273,12,1
batch0/case10/figure_4__panel_b/curve_2,18,48.47103513770181,64.65005931198104,11,1
batch0/case10/figure_4__panel_b/curve_2,19,52.85849952516619,67.61565836298932,10,1
batch0/case10/figure_4__panel_b/curve_2,20,57.445394112060775,70.58125741399763,9,1
batch0/case10/figure_4__panel_b/curve_2,21,62.03228869895536,73.54685646500594,8,1
batch0/case10/figure_4__panel_b/curve_2,22,67.01804368471035,76.51245551601424,7,1
batch0/case10/figure_4__panel_b/curve_2,23,71.60493827160494,79.47805456702254,6,1
batch0/case10/figure_4__panel_b/curve_2,24,76.79012345679013,82.44365361803085,5,1
batch0/case10/figure_4__panel_b/curve_2,25,81.9753086419753,85.40925266903916,4,1
batch0/case10/figure_4__panel_b/curve_2,26,87.35992402659069,88.37485172004746,3,1
batch0/case10/figure_4__panel_b/curve_2,27,92.34567901234568,91.34045077105576,2,1
batch0/case10/figure_4__panel_b/curve_2,28,97.13200379867048,94.30604982206408,1,1
batch0/case10/figure_4__panel_b/curve_2,29,99.52516619183284,97.27164887307238,0,1
batch0/case12/figure_3__panel_a/curve_2,0,3.947368421052632,2.538607996615196,37,1
batch0/case12/figure_3__panel_a/curve_2,1,4.078947368421053,4.654114660461188,36,1
batch0/case12/figure_3__panel_a/curve_2,2,4.342105263157895,6.769621324307179,35,1
batch0/case12/figure_3__panel_a/curve_2,3,4.736842105263158,8.885127988153172,34,1
batch0/case12/figure_3__panel_a/curve_2,4,5.0,11.000634651999164,33,1
batch0/case12/figure_3__panel_a/curve_2,5,5.394736842105264,13.116141315845155,32,1
batch0/case12/figure_3__panel_a/curve_2,6,5.789473684210527,15.231647979691148,31,1
batch0/case12/figure_3__panel_a/curve_2,7,6.578947368421053,17.347154643537138,30,1
batch0/case12/figure_3__panel_a/curve_2,8,6.973684210526316,19.46266130738313,29,1
batch0/case12/figure_3__panel_a/curve_2,9,7.236842105263158,21.57816797122912,28,1
batch0/case12/figure_3__panel_a/curve_2,10,7.763157894736842,23.693674635075112,27,1
batch0/case12/figure_3__panel_a/curve_2,11,8.289473684210527,25.809181298921104,26,1
batch0/case12/figure_3__panel_a/curve_2,12,8.81578947368421,27.92468796276709,25,1
batch0/case12/figure_3__panel_a/curve_2,13,9.342105263157896,30.040194626613086,24,1
batch0/case12/figure_3__panel_a/curve_2,14,10.263157894736842,32.155701290459085,23,1
batch0/case12/figure_3__panel_a/curve_2,15,10.657894736842106,34.27120795430507,22,1
batch0/case12/figure_3__panel_a/curve_2,16,11.31578947368421,36.38671461815107,21,1
batch0/case12/figure_3__panel_a/curve_2,17,11.973684210526317,38.50222128199705,20,1
batch0/case12/figure_3__panel_a/curve_2,18,12.63157894736842,40.61772794584305,19,1
batch0/case12/figure_3__panel_a/curve_2,19,13.157894736842106,42.73323460968904,18,1
batch0/case12/figure_3__panel_a/curve_2,20,14.473684210526317,46.96424793738102,17,1
batch0/case12/figure_3__panel_a/curve_2,21,15.789473684210527,51.19526126507301,16,1
batch0/case12/figure_3__panel_a/curve_2,22,17.105263157894736,55.42627459276499,15,1
batch0/case12/figure_3__panel_a/curve_2,23,18.55263157894737,59.65728792045697,14,1
batch0/case12/figure_3__panel_a/curve_2,24,20.0,63.88830124814896,13,1
batch0/case12/figure_3__panel_a/curve_2,25,21.447368421052637,68.11931457584095,12,1
batch0/case12/figure_3__panel_a/curve_2,26,22.894736842105264,72.35032790353291,11,1
batch0/case12/figure_3__panel_a/curve_2,27,24.342105263157897,76.58134123122491,10,1
batch0/case12/figure_3__panel_a/curve_2,28,25.657894736842103,80.8123545589169,9,1
batch0/case12/figure_3__panel_a/curve_2,29,27.23684210526316,85.04336788660888,8,1
batch0/case12/figure_3__panel_a/curve_2,30,28.55263157894737,89.27438121430086,7,1
batch0/case12/figure_3__panel_a/curve_2,31,30.13157894736842,93.50539454199284,6,1
batch0/case12/figure_3__panel_a/curve_2,32,31.842105263157897,97.73640786968484,5,1
batch0/case12/figure_3__panel_a/curve_2,33,33.42105263157895,101.9674211973768,4,1
batch0/case12/figure_3__panel_a/curve_2,34,35.39473684210527,106.1984345250688,3,1
batch0/case12/figure_3__panel_a/curve_2,35,36.97368421052632,110.42944785276076,2,1
batch0/case12/figure_3__panel_a/curve_2,36,38.55263157894737,114.66046118045276,1,1
batch0/case12/figure_3__panel_a/curve_2,37,39.73684210526316,118.89147450814473,0,1
batch0/case16/figure_2__panel_a/curve_3,0,90.90909090909092,43.06864064602954,33;34;35,3
batch0/case16/figure_2__panel_a/curve_3,1,145.45454545454547,61.23822341857328,31;32,2
batch0/case16/figure_2__panel_a/curve_3,2,163.63636363636363,75.37012113055175,30,1
batch0/case16/figure_2__panel_a/curve_3,3,200.0,86.13728129205916,29,1
batch0/case16/figure_2__panel_a/curve_3,4,218.1818181818182,96.90444145356656,28,1
batch0/case16/figure_2__panel_a/curve_3,5,254.54545454545453,107.67160161507395,27,1
batch0/case16/figure_2__panel_a/curve_3,6,272.72727272727275,118.43876177658136,26,1
batch0/case16/figure_2__panel_a/curve_3,7,290.90909090909093,129.20592193808878,25,1
batch0/case16/figure_2__panel_a/curve_3,8,327.27272727272725,139.97308209959616,24,1
batch0/case16/figure_2__panel_a/curve_3,9,363.6363636363636,150.7402422611036,23,1
batch0/case16/figure_2__panel_a/curve_3,10,381.8181818181818,161.507402422611,22,1
batch0/case16/figure_2__panel_a/curve_3,11,418.1818181818182,172.27456258411837,21,1
batch0/case16/figure_2__panel_a/curve_3,12,454.54545454545456,183.0417227456258,20,1
batch0/case16/figure_2__panel_a/curve_3,13,490.9090909090909,193.8088829071332,19,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,0,8.588158750813228,8.256880733944955,42,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,1,12.49186727391017,15.59633027522936,41,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,2,24.202992843201,32.11009174311927,40,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,3,43.72153545868571,48.62385321100918,39,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,4,67.14378659726736,65.13761467889908,38,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,5,94.46974625894596,81.65137614678899,37,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,6,121.79570592062456,98.1651376146789,36,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,7,149.12166558230314,114.67889908256882,35,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,8,176.44762524398175,131.19266055045873,34,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,9,203.7735849056604,147.70642201834863,33,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,10,231.0995445673389,164.22018348623854,32,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,11,258.4255042290175,180.73394495412845,31,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,12,285.75146389069613,197.24770642201835,30,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,13,313.07742355237474,213.76146788990823,29,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,14,340.4033832140533,230.27522935779817,28,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,15,367.7293428757319,246.78899082568807,27,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,16,395.0553025374105,263.30275229357795,26,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,17,422.3812621990891,279.8165137614679,25,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,18,449.7072218607677,296.33027522935777,24,1
batch0/case17/figure_3__panel_A/curve_green_coml_pt_c,19,477.0331815224463,312.8440366972477,23,1
batch0/case19/figure_4__panel_a/curve_1,0,2.546231762847317,21.036700718879978,28,1
batch0/case19/figure_4__panel_a/curve_1,1,2.9365300622618693,28.982217177449787,27,1
batch0/case19/figure_4__panel_a/curve_1,2,3.7171266610909743,36.9277336360196,26,1
batch0/case19/figure_4__panel_a/curve_1,3,4.888021559334632,44.8732500945894,25,1
batch0/case19/figure_4__panel_a/curve_1,4,6.449214756992842,52.81876655315921,24,1
batch0/case19/figure_4__panel_a/curve_1,5,8.400706254065605,60.76428301172901,23,1
batch0/case19/figure_4__panel_a/curve_1,6,10.74249605055292,68.70979947029883,22,1
batch0/case19/figure_4__panel_a/curve_1,7,12.693987547625683,76.65531592886863,21,1
batch0/case19/figure_4__panel_a/curve_1,8,15.42607564352755,84.60083238743844,20,1
batch0/case19/figure_4__panel_a/curve_1,9,17.767865440014866,92.54634884600824,19,1
batch0/case19/figure_4__panel_a/curve_1,10,20.890251835331284,100.49186530457806,18,1
batch0/case19/figure_4__panel_a/curve_1,11,23.622339931233157,108.43738176314788,17,1
batch0/case19/figure_4__panel_a/curve_1,12,26.74472632654957,116.38289822171768,16,1
batch0/case19/figure_4__panel_a/curve_1,13,29.867112721865997,124.32841468028748,15,1
batch0/case19/figure_4__panel_a/curve_1,14,32.98949911718241,132.2739311388573,14,1
batch0/case19/figure_4__panel_a/curve_1,15,36.50218381191339,140.2194475974271,13,1
batch0/case19/figure_4__panel_a/curve_1,16,40.01486850664436,148.1649640559969,12,1
batch0/case19/figure_4__panel_a/curve_1,17,43.91785150078989,156.11048051456672,11,1
batch0/case19/figure_4__panel_a/curve_1,18,48.211132794349965,164.05599697313653,10,1
batch0/case19/figure_4__panel_a/curve_1,19,52.11411578849549,172.00151343170634,9,1
batch0/case19/figure_4__panel_a/curve_1,20,56.01709878264101,179.94702989027613,8,1
batch0/case19/figure_4__panel_a/curve_1,21,60.31038007620109,187.89254634884597,7,1
batch0/case19/figure_4__panel_a/curve_1,22,65.38425796859028,195.83806280741572,6,1
batch0/case19/figure_4__panel_a/curve_1,23,70.45813586097945,203.7835792659856,5,1
batch0/case19/figure_4__panel_a/curve_1,24,75.9223120527832,211.72909572455535,4,1
batch0/case19/figure_4__panel_a/curve_1,25,80.99618994517238,219.6746121831252,3,1
batch0/case19/figure_4__panel_a/curve_1,26,86.85066443639066,227.62012864169495,2,1
batch0/case19/figure_4__panel_a/curve_1,27,92.70513892760896,235.5656451002648,1,1
batch0/case19/figure_4__panel_a/curve_1,28,98.55961341882724,243.5111615588346,0,1
batch0/case20/figure_3__panel_a/curve_5,0,1.022764764104254,3.681710213776749,37;38,2
batch0/case20/figure_3__panel_a/curve_5,1,1.2042230287033964,9.02612826603328,36,1
batch0/case20/figure_3__panel_a/curve_5,2,1.3856812933025386,12.5890736342043,35,1
batch0/case20/figure_3__panel_a/curve_5,3,1.748597822500823,16.152019002375322,34,1
batch0/case20/figure_3__panel_a/curve_5,4,2.1115143516991077,19.71496437054634,33,1
batch0/case20/figure_3__panel_a/curve_5,5,2.474430880897392,23.27790973871737,32,1
batch0/case20/figure_3__panel_a/curve_5,6,3.018805674694818,26.840855106888384,31,1
batch0/case20/figure_3__panel_a/curve_5,7,3.9260969976905296,30.40380047505941,30,1
batch0/case20/figure_3__panel_a/curve_5,8,4.8333883206862405,32.06650831353919,29,1
batch0/case20/figure_3__panel_a/curve_5,9,6.902012537116463,34.91686460807605,28,1
batch0/case20/figure_3__panel_a/curve_5,10,9.587594853183765,38.836104513064186,27,1
batch0/case20/figure_3__panel_a/curve_5,11,12.890135268888155,41.8052256532067,26,1
batch0/case20/figure_3__panel_a/curve_5,12,15.866050808314087,48.57482185273162,25,1
batch0/case20/figure_3__panel_a/curve_5,13,18.841966347740016,51.543942992874136,24,1
batch0/case20/figure_3__panel_a/curve_5,14,20.94688221709007,52.49406175771976,23,1
batch0/case20/figure_3__panel_a/curve_5,15,22.434839986803038,53.44418052256531,22,1
batch0/case20/figure_3__panel_a/curve_5,16,24.503464203233257,56.41330166270783,21,1
batch0/case20/figure_3__panel_a/curve_5,17,26.31804684922468,59.38242280285034,20,1
batch0/case20/figure_3__panel_a/curve_5,18,28.677004289013528,61.28266033254159,19,1
batch0/case20/figure_3__panel_a/curve_5,19,31.689211481359287,64.2517814726841,18,1
batch0/case20/figure_3__panel_a/curve_5,20,35.24579346750248,68.17102137767223,17,1
batch0/case20/figure_3__panel_a/curve_5,21,38.83866710656549,72.09026128266036,16,1
batch0/case20/figure_3__panel_a/curve_5,22,42.72187396898713,74.94061757719717,15,1
batch0/case20/figure_3__panel_a/curve_5,23,45.988122731771696,79.80997624703093,14,1
batch0/case20/figure_3__panel_a/curve_5,24,49.58099637083471,83.72921615201899,13,1
batch0/case20/figure_3__panel_a/curve_5,25,53.17387000989772,86.6983372921615,12,1
batch0/case20/figure_3__panel_a/curve_5,26,57.34741009567799,91.56769596199528,11,1
batch0/case20/figure_3__panel_a/curve_5,27,61.81128340481689,96.437054631829,10,1
batch0/case20/figure_3__panel_a/curve_5,28,66.89211481359287,101.3064133016627,9,1
batch0/case20/figure_3__panel_a/curve_5,29,70.77532167601451,105.22565320665085,8,1
batch0/case20/figure_3__panel_a/curve_5,30,74.65852853843616,109.14489311163898,7,1
batch0/case20/figure_3__panel_a/curve_5,31,79.59419333553282,115.9144893111639,6,1
batch0/case20/figure_3__panel_a/curve_5,32,83.94919168591224,119.47743467933492,5,1
batch0/case20/figure_3__panel_a/curve_5,33,88.12273177169251,123.04038004750596,4,1
batch0/case20/figure_3__panel_a/curve_5,34,91.38898053447708,126.60332541567698,3,1
batch0/case20/figure_3__panel_a/curve_5,35,95.3810623556582,130.16627078384798,2,1
batch0/case20/figure_3__panel_a/curve_5,36,98.4658528538436,133.729216152019,1,1
batch0/case20/figure_3__panel_a/curve_5,37,99.1916859122402,137.29216152019004,0,1
batch0/case21/figure_4__panel_a/curve_5,0,3.2070023461469157,12.760055478502052,18,1
batch0/case21/figure_4__panel_a/curve_5,1,7.41382421945498,34.8959778085991,17,1
batch0/case21/figure_4__panel_a/curve_5,2,12.530229200505332,53.92510402219136,16,1
batch0/case21/figure_4__panel_a/curve_5,3,17.570835589243824,72.17753120665745,15,1
batch0/case21/figure_4__panel_a/curve_5,4,22.573542681826392,90.23578363384182,14,1
batch0/case21/figure_4__panel_a/curve_5,5,27.197256812849677,105.76976421636611,13,1
batch0/case21/figure_4__panel_a/curve_5,6,32.65475545930338,122.08044382801668,12,1
batch0/case21/figure_4__panel_a/curve_5,7,37.430066774950376,136.06102635228848,11,1
batch0/case21/figure_4__panel_a/curve_5,8,42.584371052156655,151.59500693481277,10,1
batch0/case21/figure_4__panel_a/curve_5,9,47.73867532936293,166.15811373092924,9,1
batch0/case21/figure_4__panel_a/curve_5,10,52.855080310413285,177.61442441054086,8,1
batch0/case21/figure_4__panel_a/curve_5,11,58.50207543764664,188.09986130374483,7,1
batch0/case21/figure_4__panel_a/curve_5,12,63.84587619563256,197.6144244105409,6,1
batch0/case21/figure_4__panel_a/curve_5,13,69.03807976899478,206.93481276005548,5,1
batch0/case21/figure_4__panel_a/curve_5,14,74.60927630391626,218.58529819694868,4,1
batch0/case21/figure_4__panel_a/curve_5,15,80.25627143114961,229.84743411927883,3,1
batch0/case21/figure_4__panel_a/curve_5,16,85.9411658545389,235.67267683772545,2,1
batch0/case21/figure_4__panel_a/curve_5,17,90.60277928171811,243.82801664355063,1,1
batch0/case21/figure_4__panel_a/curve_5,18,93.97581663959572,255.2843273231623,0,1
batch0/case23/figure_3__panel_a/curve_4,0,6.072268548214665,22.454048683556906,18,1
batch0/case23/figure_3__panel_a/curve_4,1,11.909343596322426,31.39592647789372,17,1
batch0/case23/figure_3__panel_a/curve_4,2,15.95039555270472,38.35072031793346,16,1
batch0/case23/figure_3__panel_a/curve_4,3,20.88945905494975,46.29905613512173,15,1
batch0/case23/figure_3__panel_a/curve_4,4,26.277528330126145,55.24093392945854,14,1
batch0/case23/figure_3__panel_a/curve_4,5,30.767586059439807,63.18926974664682,13,1
batch0/case23/figure_3__panel_a/curve_4,6,36.1556553346162,71.1376055638351,12,1
batch0/case23/figure_3__panel_a/curve_4,7,41.09471883686123,79.08594138102337,11,1
batch0/case23/figure_3__panel_a/curve_4,8,45.584776566174895,87.03427719821165,10,1
batch0/case23/figure_3__panel_a/curve_4,9,50.52384006841992,94.98261301539992,9,1
batch0/case23/figure_3__panel_a/curve_4,10,51.870857387214016,100.94386487829112,8,1
batch0/case23/figure_3__panel_a/curve_4,11,56.80992088945905,108.8922006954794,7,1
batch0/case23/figure_3__panel_a/curve_4,12,61.29997861877271,117.83407848981622,6,1
batch0/case23/figure_3__panel_a/curve_4,13,66.6880478939491,125.78241430700449,5,1
batch0/case23/figure_3__panel_a/curve_4,14,70.7290998503314,133.73075012419278,4,1
batch0/case23/figure_3__panel_a/curve_4,15,75.66816335257643,141.67908594138103,3,1
batch0/case23/figure_3__panel_a/curve_4,16,82.8522557194783,152.60804769001493,2,1
batch0/case23/figure_3__panel_a/curve_4,17,91.83237117810562,159.56284153005467,1,1
batch0/case23/figure_3__panel_a/curve_4,18,97.66944622621338,165.52409339294587,0,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,0,4.735547355473559,4.166666666666726,38,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,1,6.21156211562116,9.37500000000006,37,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,2,8.056580565805662,14.58333333333339,36,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,3,11.008610086100864,19.79166666666672,35,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,4,11.377613776137766,25.000000000000057,34,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,5,14.329643296432968,30.20833333333339,33,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,6,17.28167281672817,35.41666666666672,32,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,7,20.233702337023374,40.62500000000005,31,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,8,26.13776137761378,45.833333333333385,30,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,9,29.827798277982783,51.04166666666672,29,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,10,32.779827798277985,58.85416666666672,27;28,2
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,11,39.052890528905294,66.66666666666673,26,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,12,42.742927429274296,71.87500000000006,25,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,13,45.6949569495695,77.08333333333339,24,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,14,49.3849938499385,80.98958333333339,22;23,2
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,15,53.07503075030751,86.19791666666671,20;21,2
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,16,56.39606396063961,90.10416666666671,19,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,17,59.71709717097171,92.7083333333334,18,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,18,60.08610086100862,95.31250000000006,17,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,19,63.038130381303816,97.91666666666671,16,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,20,66.72816728167282,101.82291666666671,14;15,2
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,21,70.41820418204182,107.03125000000006,12;13,2
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,22,74.10824108241083,110.93750000000004,11,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,23,77.79827798277984,114.84375000000006,9;10,2
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,24,80.75030750307504,118.75000000000004,8,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,25,84.44034440344404,122.65625000000006,6;7,2
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,26,88.13038130381304,126.56250000000006,5,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,27,91.82041820418203,130.46875000000006,3;4,2
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,28,95.14145141451417,134.37500000000006,2,1
batch0/case27/figure_4__panel_a/panel_a_pt_c_cfp,29,99.20049200492006,138.28125000000006,0;1,2
batch0/case29/figure_3__panel_a/curve_7,0,0.8175399479747222,53.200419727177376,33,1
batch0/case29/figure_3__panel_a/curve_7,1,10.182088442958,63.693599160545695,32,1
batch0/case29/figure_3__panel_a/curve_7,2,22.668153102935705,74.186778593914,31,1
batch0/case29/figure_3__panel_a/curve_7,3,36.71497584541062,84.6799580272823,30,1
batch0/case29/figure_3__panel_a/curve_7,4,52.32255667038275,95.17313746065062,29,1
batch0/case29/figure_3__panel_a/curve_7,5,66.36937941285767,105.66631689401892,28,1
batch0/case29/figure_3__panel_a/curve_7,6,83.53771832032702,116.15949632738725,27,1
batch0/case29/figure_3__panel_a/curve_7,7,100.70605722779636,126.65267576075551,26,1
batch0/case29/figure_3__panel_a/curve_7,8,117.8743961352657,137.14585519412384,25,1
batch0/case29/figure_3__panel_a/curve_7,9,135.04273504273505,147.63903462749218,24,1
batch0/case29/figure_3__panel_a/curve_7,10,150.65031586770718,158.13221406086046,23,1
batch0/case29/figure_3__panel_a/curve_7,11,166.2578966926793,168.62539349422875,22,1
batch0/case29/figure_3__panel_a/curve_7,12,180.30471943515423,179.11857292759709,21,1
batch0/case29/figure_3__panel_a/curve_7,13,195.9123002601264,189.6117523609654,20,1
batch0/case29/figure_3__panel_a/curve_7,14,211.5198810850985,200.1049317943337,19,1
batch0/case29/figure_3__panel_a/curve_7,15,230.24897807506505,210.598111227702,18,1
batch0/case29/figure_3__panel_a/curve_7,16,248.9780750650316,221.09129066107036,17,1
batch0/case29/figure_3__panel_a/curve_7,17,266.1464139725009,231.58447009443864,16,1
batch0/case29/figure_3__panel_a/curve_7,18,283.3147528799703,242.07764952780693,15,1
batch0/case29/figure_3__panel_a/curve_7,19,302.0438498699368,252.57082896117527,14,1
batch0/case29/figure_3__panel_a/curve_7,20,320.7729468599034,263.0640083945436,13,1
batch0/case29/figure_3__panel_a/curve_7,21,339.50204384986995,273.5571878279119,12,1
batch0/case29/figure_3__panel_a/curve_7,22,358.2311408398365,284.0503672612802,11,1
batch0/case29/figure_3__panel_a/curve_7,23,378.5209959123003,294.5435466946485,10,1
batch0/case29/figure_3__panel_a/curve_7,24,398.810850984764,305.0367261280168,9,1
batch0/case29/figure_3__panel_a/curve_7,25,419.1007060572278,315.5299055613851,8,1
batch0/case29/figure_3__panel_a/curve_7,26,442.512077294686,326.0230849947534,7,1
batch0/case29/figure_3__panel_a/curve_7,27,464.362690449647,336.5162644281217,6,1
batch0/case29/figure_3__panel_a/curve_7,28,487.7740616871052,347.00944386149,5,1
batch0/case3/figure_4__a/curve_1,0,2.4522028262676616,8.101851851851787,23,1
batch0/case3/figure_4__a/curve_1,1,3.9796342477140456,15.046296296296234,22,1
batch0/case3/figure_4__a/curve_1,2,5.288861180382375,18.51851851851845,21,1
batch0/case3/figure_4__a/curve_1,3,7.689110556940979,21.99074074074068,20,1
batch0/case3/figure_4__a/curve_1,4,8.998337489609307,25.4629629629629,19,1
batch0/case3/figure_4__a/curve_1,5,12.27140482128013,28.935185185185126,18,1
batch0/case3/figure_4__a/curve_1,6,14.235245220282623,32.40740740740735,17,1
batch0/case3/figure_4__a/curve_1,7,15.544472152950954,35.87962962962958,16,1
batch0/case3/figure_4__a/curve_1,8,17.50831255195345,39.35185185185179,15,1
batch0/case3/figure_4__a/curve_1,9,20.34497090606816,42.82407407407401,14,1
batch0/case3/figure_4__a/curve_1,10,22.308811305070652,46.29629629629624,13,1
batch0/case3/figure_4__a/curve_1,11,22.527015793848708,49.76851851851846,12,1
batch0/case3/figure_4__a/curve_1,12,25.14546965918537,53.24074074074069,11,1
batch0/case3/figure_4__a/curve_1,13,26.018287614297588,56.71296296296291,10,1
batch0/case3/figure_4__a/curve_1,14,31.255195344970907,60.185185185185134,9,1
batch0/case3/figure_4__a/curve_1,15,34.310058187863675,63.65740740740736,8,1
batch0/case3/figure_4__a/curve_1,16,36.49210307564422,67.12962962962958,7,1
batch0/case3/figure_4__a/curve_1,17,38.89235245220283,70.6018518518518,6,1
batch0/case3/figure_4__a/curve_1,18,40.63798836242727,74.07407407407403,5,1
batch0/case3/figure_4__a/curve_1,19,43.25644222776393,77.54629629629625,4,1
batch0/case3/figure_4__a/curve_1,20,44.12926018287615,81.01851851851846,3,1
batch0/case3/figure_4__a/curve_1,21,45.65669160432253,84.49074074074069,2,1
batch0/case3/figure_4__a/curve_1,22,47.18412302576891,87.9629629629629,1,1
batch0/case3/figure_4__a/curve_1,23,48.05694098088113,91.43518518518512,0,1
batch0/case30/figure_3__panel_a/curve_4,0,0.8791208791208791,1.8551236749115807,32,1
batch0/case30/figure_3__panel_a/curve_4,1,1.3186813186813189,5.388692579505221,31,1
batch0/case30/figure_3__panel_a/curve_4,2,3.076923076923077,10.68904593639568,30,1
batch0/case30/figure_3__panel_a/curve_4,3,3.956043956043956,18.63957597173137,28;29,2
batch0/case30/figure_3__panel_a/curve_4,4,5.274725274725275,26.590106007067064,27,1
batch0/case30/figure_3__panel_a/curve_4,5,12.087912087912088,31.89045936395752,26,1
batch0/case30/figure_3__panel_a/curve_4,6,13.846153846153848,37.19081272084798,25,1
batch0/case30/figure_3__panel_a/curve_4,7,14.945054945054943,42.49116607773844,24,1
batch0/case30/figure_3__panel_a/curve_4,8,17.142857142857142,47.79151943462891,23,1
batch0/case30/figure_3__panel_a/curve_4,9,25.93406593406593,53.09187279151936,22,1
batch0/case30/figure_3__panel_a/curve_4,10,28.13186813186813,58.39222614840983,21,1
batch0/case30/figure_3__panel_a/curve_4,11,29.450549450549453,63.69257950530029,20,1
batch0/case30/figure_3__panel_a/curve_4,12,32.30769230769231,68.99293286219074,19,1
batch0/case30/figure_3__panel_a/curve_4,13,41.31868131868132,74.29328621908121,18,1
batch0/case30/figure_3__panel_a/curve_4,14,43.2967032967033,79.59363957597166,17,1
batch0/case30/figure_3__panel_a/curve_4,15,45.494505494505496,84.89399293286212,16,1
batch0/case30/figure_3__panel_a/curve_4,16,51.42857142857143,90.1943462897526,15,1
batch0/case30/figure_3__panel_a/curve_4,17,57.362637362637365,95.49469964664304,14,1
